Churn_bin,Partner_bin,Dependents_bin,PhoneService_bin,MultipleLines_bin,OnlineSecurity_bin,OnlineBackup_bin,DeviceProtection_bin,TechSupport_bin,StreamingTV_bin,StreamingMovies_bin,PaperlessBilling_bin,Cuentas_Diarias
1.0,0,0,1,0,0,0,0,0,1,0,1,1.7833333333333334
0.0,0,0,1,0,0,0,0,1,1,1,1,3.1766666666666667
0.0,0,0,1,0,0,0,0,0,0,0,1,0.67
0.0,1,0,1,1,1,1,1,1,1,1,1,3.828333333333333
0.0,1,1,1,1,0,0,1,1,1,0,1,2.3216666666666668
1.0,0,1,1,0,1,0,0,0,0,0,0,1.645
0.0,0,0,1,0,0,0,0,0,0,0,1,0.6666666666666666
1.0,1,1,1,0,0,0,0,0,1,0,1,2.6816666666666666
1.0,1,0,1,0,0,0,0,0,0,0,1,2.3383333333333334
0.0,1,1,1,0,0,0,0,0,0,0,0,0.6833333333333333
0.0,1,0,1,1,1,1,1,1,1,1,0,3.003333333333333
0.0,0,0,1,0,0,1,1,0,0,0,0,2.6683333333333334
1.0,1,1,1,1,0,1,1,1,1,1,1,3.731666666666667
0.0,1,1,1,1,1,0,1,1,1,1,1,2.8366666666666664
0.0,1,1,0,0,1,1,0,1,0,1,1,1.6900000000000002
0.0,1,1,1,0,0,1,1,1,0,0,1,2.0633333333333335
1.0,1,0,1,1,1,1,1,0,1,1,1,3.671666666666667
1.0,0,0,0,0,0,0,0,0,0,1,1,1.1566666666666667
0.0,0,1,1,0,0,0,0,0,0,0,0,0.6799999999999999
0.0,1,1,1,0,0,0,0,0,0,0,1,0.66
0.0,1,0,1,1,0,1,1,1,1,1,1,3.6133333333333337
,0,0,1,0,0,0,1,0,1,0,0,1.9183333333333332
0.0,0,0,1,0,0,0,0,1,0,0,0,2.49
0.0,1,0,1,0,0,0,0,0,0,0,1,0.645
0.0,0,0,1,0,0,0,0,0,0,0,0,0.6583333333333333
0.0,0,0,1,0,0,0,0,0,0,0,0,0.6616666666666667
0.0,0,0,1,0,1,1,0,0,0,0,1,1.8266666666666667
1.0,1,0,1,1,0,0,1,0,1,1,1,3.368333333333333
0.0,0,0,1,1,0,0,1,0,1,0,1,2.9866666666666664
1.0,0,0,1,1,1,0,0,0,0,0,1,1.8150000000000002
0.0,1,0,1,1,1,0,1,0,1,0,1,3.1533333333333333
0.0,1,1,0,0,0,1,0,0,1,0,0,1.3066666666666669
0.0,1,0,1,1,0,1,1,0,1,1,1,3.42
0.0,0,0,1,0,0,0,0,0,0,0,0,0.675
1.0,0,0,1,1,0,1,0,0,1,1,1,3.275
1.0,0,0,1,0,0,0,0,0,0,0,1,2.3433333333333333
0.0,1,0,1,1,0,1,0,0,0,0,0,1.8933333333333333
0.0,0,0,1,0,0,0,1,1,0,0,0,1.7933333333333332
0.0,0,0,1,1,1,1,0,1,0,0,1,2.1516666666666664
0.0,0,0,1,1,0,0,1,0,1,1,1,3.3800000000000003
0.0,1,0,1,1,0,0,0,0,0,0,1,0.8566666666666667
0.0,0,0,1,0,1,0,0,0,0,0,0,2.515
0.0,0,0,1,1,0,1,0,1,1,0,0,2.4033333333333333
1.0,1,0,1,1,0,1,1,0,1,0,1,3.27
0.0,0,0,1,1,1,0,1,0,0,0,1,2.825
0.0,0,0,1,0,1,0,1,0,0,1,0,2.135
1.0,0,0,0,0,1,1,0,0,1,1,1,1.8599999999999999
0.0,1,1,1,1,0,0,0,0,0,0,1,2.506666666666667
1.0,0,0,1,1,0,0,1,0,1,0,1,3.0833333333333335
0.0,0,0,1,0,0,0,0,0,0,0,1,0.6583333333333333
0.0,1,1,1,0,0,0,0,0,0,0,0,0.6566666666666666
0.0,1,1,1,0,0,0,0,0,0,0,0,0.6549999999999999
0.0,0,0,1,0,0,0,0,1,0,0,1,2.4766666666666666
0.0,0,0,1,1,0,1,1,1,1,1,0,3.7216666666666667
1.0,1,0,1,0,0,1,1,0,0,1,1,3.033333333333333
1.0,1,0,1,1,1,0,0,0,1,1,0,3.395
0.0,1,0,1,1,0,0,0,1,1,1,1,2.455
0.0,0,0,1,1,1,1,1,1,0,0,1,3.1666666666666665
0.0,0,0,1,1,0,0,0,0,0,0,1,2.533333333333333
0.0,1,0,0,0,0,0,0,0,1,1,1,1.4766666666666666
1.0,1,0,1,1,1,0,1,0,0,0,1,2.7916666666666665
0.0,1,0,1,1,0,1,0,0,1,1,1,3.26
0.0,1,0,1,0,0,0,0,0,0,0,1,0.6883333333333332
0.0,1,1,1,0,0,0,0,0,0,0,0,1.4933333333333332
0.0,0,1,1,1,0,0,0,0,0,0,1,0.8333333333333334
1.0,0,0,1,0,0,0,0,0,0,0,1,2.3333333333333335
0.0,0,0,1,0,1,0,0,0,0,0,1,1.595
1.0,1,1,1,0,0,0,0,0,0,0,1,0.6516666666666667
1.0,1,0,0,0,0,0,0,0,0,1,1,1.1700000000000002
0.0,1,0,1,1,0,0,1,1,1,1,1,2.643333333333333
1.0,0,0,0,0,0,0,0,0,1,1,1,1.4849999999999999
0.0,0,0,1,1,1,0,0,0,0,1,1,3.021666666666667
0.0,0,1,1,0,0,0,0,0,0,0,1,0.6799999999999999
0.0,1,1,1,0,1,1,1,1,0,1,0,2.453333333333333
0.0,1,0,1,1,0,1,1,1,1,1,1,3.6933333333333334
0.0,0,0,1,0,0,0,0,0,0,0,0,2.3400000000000003
0.0,1,0,1,1,0,0,0,0,0,1,0,2.893333333333333
1.0,0,0,1,0,1,1,1,1,0,1,1,3.271666666666667
1.0,1,0,1,0,0,0,0,0,0,0,1,2.3183333333333334
0.0,0,0,1,1,0,1,0,1,0,1,0,3.19
,0,1,1,0,0,0,0,0,0,0,0,0.685
0.0,1,0,1,1,0,0,0,0,0,0,0,0.8583333333333333
0.0,1,1,1,1,0,0,0,0,0,0,0,0.81
0.0,1,1,1,1,0,0,1,0,0,0,0,1.8299999999999998
1.0,0,0,1,0,0,0,0,0,1,0,1,2.65
1.0,0,0,1,1,0,0,0,0,0,0,1,2.515
0.0,1,1,1,0,1,1,0,1,1,1,0,2.615
0.0,0,0,0,0,0,0,1,1,1,1,1,1.82
1.0,0,1,1,1,0,0,1,0,1,1,1,3.308333333333333
0.0,1,0,1,1,0,1,1,0,1,1,1,3.478333333333333
0.0,1,1,1,1,0,0,0,1,0,0,1,1.8366666666666667
0.0,1,1,1,0,0,0,0,0,0,0,0,0.6666666666666666
0.0,1,0,1,0,1,1,1,1,0,1,0,3.3666666666666667
0.0,1,0,1,1,1,0,1,1,1,1,1,3.6483333333333334
0.0,1,0,1,0,0,0,1,1,1,0,0,2.14
0.0,1,0,1,0,0,1,0,0,0,0,1,2.5366666666666666
0.0,0,0,1,0,0,0,0,0,0,0,0,0.6866666666666668
1.0,1,0,1,0,0,1,0,0,0,0,1,2.5483333333333333
1.0,1,0,1,1,0,0,0,0,1,1,1,3.1233333333333335
0.0,1,1,1,1,0,0,1,1,1,1,1,3.44
1.0,1,0,1,1,0,1,0,1,1,0,1,3.1366666666666663
0.0,1,1,0,0,1,0,0,0,0,0,1,1.0066666666666666
0.0,1,0,0,0,1,1,1,1,1,1,0,2.1516666666666664
0.0,0,1,0,0,0,0,0,0,0,0,0,0.8233333333333334
0.0,1,1,1,0,1,0,0,1,0,1,0,2.1233333333333335
0.0,0,0,1,0,0,0,0,0,0,0,0,0.6649999999999999
0.0,0,0,1,1,0,0,0,0,0,1,1,2.8016666666666667
0.0,1,0,1,0,0,0,0,0,0,0,0,0.69
0.0,1,0,1,0,1,1,0,0,1,1,1,2.5133333333333336
0.0,1,1,1,0,1,1,0,0,0,0,0,1.7816666666666667
0.0,0,0,1,0,0,0,0,0,0,0,0,0.65
,1,0,1,1,0,0,0,0,0,0,1,2.5133333333333336
0.0,0,0,1,1,1,1,0,0,1,0,0,3.1599999999999997
0.0,0,0,1,1,0,1,0,1,1,1,1,3.5016666666666665
0.0,1,1,1,1,0,0,0,0,0,0,1,0.7766666666666667
0.0,0,0,1,1,0,0,0,0,0,0,1,0.8049999999999999
1.0,0,0,1,1,0,0,0,0,0,0,1,0.8016666666666666
1.0,0,0,1,0,0,0,0,0,0,0,1,2.3400000000000003
1.0,1,0,1,1,0,0,1,0,1,1,1,3.316666666666667
0.0,0,0,1,0,0,0,0,0,0,0,1,0.705
0.0,1,0,1,1,0,0,1,0,0,1,1,3.0349999999999997
,0,0,1,0,0,0,1,1,1,1,1,3.308333333333333
1.0,1,1,1,0,0,0,0,0,0,0,1,2.3
0.0,0,0,1,0,0,0,0,0,0,0,0,0.6516666666666667
0.0,1,1,1,1,0,0,0,1,1,1,1,2.4483333333333333
0.0,0,0,1,0,0,0,1,1,1,1,0,3.3366666666666664
0.0,1,0,0,0,1,0,0,1,1,0,0,1.5133333333333332
0.0,1,1,1,0,1,1,1,0,0,0,0,2.045
0.0,1,1,1,1,1,1,0,1,0,0,0,2.183333333333333
0.0,0,0,0,0,0,0,1,0,1,1,1,1.6866666666666668
0.0,0,1,1,0,1,1,0,1,0,1,1,2.3483333333333336
0.0,1,0,0,0,0,1,0,0,0,0,0,1.0133333333333332
0.0,0,0,1,1,1,1,1,0,1,1,1,3.716666666666667
0.0,1,1,1,0,0,0,0,0,0,0,0,0.67
0.0,0,0,1,0,0,0,0,0,0,0,0,0.6583333333333333
0.0,0,0,1,0,0,0,0,0,0,0,0,0.6433333333333333
1.0,0,0,0,0,0,0,0,0,0,0,0,0.825
0.0,0,0,1,0,0,0,0,0,0,0,0,0.6783333333333333
0.0,0,1,1,0,0,0,0,0,0,0,0,0.6566666666666666
0.0,1,1,1,0,1,1,1,1,1,1,0,3.643333333333333
0.0,1,0,1,0,0,0,0,0,0,0,0,1.4866666666666668
,0,0,1,1,0,0,0,0,1,1,1,3.1883333333333335
0.0,0,0,1,0,0,1,1,0,1,1,1,3.3800000000000003
0.0,1,0,1,0,1,1,0,1,1,0,1,3.2183333333333333
0.0,0,0,1,0,0,0,0,0,0,0,0,1.46
0.0,0,1,0,0,1,1,0,1,0,0,0,1.3416666666666666
1.0,0,0,0,0,0,1,0,0,0,0,1,1.0166666666666666
0.0,1,1,1,0,0,0,0,0,0,0,1,0.66
0.0,0,0,1,0,0,0,0,1,0,0,0,1.6333333333333333
1.0,0,0,1,0,0,0,0,0,0,0,1,2.335
1.0,0,0,1,1,0,0,0,0,0,0,1,2.5716666666666668
0.0,1,0,1,1,0,1,1,1,1,0,1,2.5366666666666666
1.0,0,0,1,1,0,0,1,0,1,1,1,3.3383333333333334
1.0,0,0,1,0,0,0,0,0,1,0,1,2.7
0.0,1,0,1,1,1,1,1,0,1,1,1,3.5833333333333335
0.0,0,0,1,0,0,0,0,0,0,0,0,0.6516666666666667
0.0,1,0,1,1,1,1,1,0,1,0,1,2.425
1.0,0,0,1,0,0,0,0,0,0,0,1,2.3383333333333334
0.0,1,0,1,0,0,0,0,0,0,0,0,0.6950000000000001
0.0,1,0,1,1,0,0,1,0,1,1,1,3.3916666666666666
0.0,1,0,0,0,0,1,0,0,1,1,1,1.655
1.0,1,1,1,1,0,0,0,0,0,0,1,1.6966666666666665
0.0,1,1,1,0,0,0,0,0,0,0,1,0.6466666666666666
0.0,1,1,1,1,1,0,1,1,1,1,0,3.725
0.0,1,0,1,1,0,0,0,0,0,0,0,0.7883333333333333
1.0,1,0,1,1,0,0,0,1,1,1,1,3.335
1.0,1,0,1,1,1,0,0,1,0,0,1,2.0016666666666665
1.0,0,0,1,0,0,0,0,0,0,0,1,2.32
1.0,1,0,0,0,0,1,0,0,1,1,1,1.6183333333333332
0.0,0,0,1,1,1,1,0,0,0,0,1,2.81
0.0,1,0,1,0,0,0,0,0,0,0,1,1.5366666666666666
0.0,0,0,0,0,1,1,0,0,1,1,1,1.8816666666666668
0.0,0,0,1,0,0,0,0,0,0,0,1,0.6549999999999999
1.0,0,1,1,1,0,0,0,1,0,0,1,2.65
1.0,0,0,1,1,0,0,0,0,0,1,1,2.835
0.0,1,1,1,0,0,0,0,0,0,0,0,0.675
,0,0,1,0,1,0,0,1,0,0,0,1.8083333333333333
1.0,0,0,1,0,0,1,0,0,1,1,1,3.1416666666666666
0.0,1,0,1,1,1,0,1,1,0,1,0,2.5383333333333336
0.0,1,1,1,0,0,0,0,0,0,0,1,0.6483333333333333
0.0,0,0,1,1,1,1,0,1,1,1,1,3.6
0.0,0,0,1,0,0,0,0,0,0,0,0,0.6633333333333333
1.0,0,0,1,1,0,0,0,0,0,0,1,2.481666666666667
1.0,1,0,1,1,0,1,0,0,1,1,1,3.3400000000000003
1.0,1,0,1,0,0,1,0,0,0,1,0,2.8316666666666666
0.0,1,1,1,0,0,0,0,0,1,1,1,2.9616666666666664
1.0,1,1,1,1,1,1,1,0,1,1,1,3.71
1.0,0,0,1,1,0,0,0,0,1,1,1,3.1783333333333332
0.0,1,1,1,0,0,1,0,1,1,1,0,2.565
0.0,0,0,1,1,0,0,0,0,0,0,0,0.8266666666666667
0.0,1,1,1,0,1,0,1,1,1,1,1,3.496666666666667
0.0,1,0,1,1,0,0,1,0,1,1,1,3.27
1.0,1,1,1,0,0,0,0,0,0,0,1,0.6583333333333333
0.0,0,0,1,0,0,0,0,0,0,0,0,0.6816666666666666
0.0,1,0,1,0,0,0,1,1,1,1,1,3.335
0.0,0,0,1,1,1,0,0,0,0,0,1,2.71
1.0,0,0,0,0,0,0,0,0,0,0,1,0.8383333333333333
1.0,0,0,1,0,0,0,0,0,1,1,1,3.0366666666666666
0.0,0,0,1,0,0,0,0,0,0,0,0,1.4916666666666667
,1,1,1,0,0,0,0,0,0,0,1,0.66
0.0,1,1,1,1,0,1,0,0,1,0,1,2.96
0.0,0,0,1,1,1,1,1,0,1,1,0,3.683333333333333
0.0,0,0,1,0,0,0,0,0,0,0,0,0.6633333333333333
0.0,0,0,1,1,0,1,0,0,0,0,1,2.6766666666666667
0.0,0,0,1,1,0,1,0,0,1,1,1,3.3216666666666668
0.0,1,0,1,1,0,1,0,0,1,1,1,3.296666666666667
0.0,0,0,1,0,0,0,0,0,0,0,0,0.6549999999999999
0.0,1,0,1,1,1,0,0,0,1,0,0,2.981666666666667
0.0,0,0,1,0,0,0,0,0,0,0,0,0.6766666666666666
0.0,0,0,1,0,1,1,0,0,0,0,1,1.8566666666666667
0.0,0,0,1,1,0,0,0,1,1,0,1,2.205
0.0,0,0,1,0,1,1,0,1,0,0,0,1.9400000000000002
0.0,0,0,1,0,0,0,0,0,0,0,1,0.6683333333333333
1.0,1,0,1,1,1,1,0,0,0,0,1,2.815
0.0,1,1,0,0,1,0,1,0,0,0,0,1.12
1.0,0,0,1,1,1,1,1,0,0,0,0,3.0566666666666666
1.0,1,1,1,1,0,0,1,0,0,1,1,2.9699999999999998
0.0,0,0,1,0,0,0,0,0,0,1,1,2.6516666666666664
0.0,1,1,1,0,0,0,0,0,0,0,0,0.685
1.0,0,0,1,1,0,0,0,0,1,0,1,2.8449999999999998
0.0,1,0,1,1,0,1,1,1,1,1,1,3.6016666666666666
0.0,0,0,1,0,0,1,1,0,1,1,1,3.381666666666667
0.0,0,0,1,1,0,0,0,0,0,0,1,0.8583333333333333
0.0,0,0,1,1,0,0,0,1,0,0,1,2.6516666666666664
0.0,1,1,1,1,1,0,0,0,1,1,0,3.3633333333333337
1.0,0,0,1,0,0,0,0,1,0,0,1,2.4616666666666664
0.0,1,0,1,1,0,0,0,0,0,0,0,0.8350000000000001
0.0,0,0,1,1,0,1,0,1,1,1,1,3.5116666666666663
0.0,0,0,1,0,0,0,0,0,0,0,0,0.6916666666666667
0.0,1,1,1,0,1,1,0,0,0,0,0,1.7883333333333333
0.0,1,0,1,1,0,0,0,0,0,0,0,0.84
0.0,0,0,1,0,1,0,0,0,0,0,1,1.7216666666666667
0.0,0,0,1,0,1,1,0,1,0,1,0,2.3699999999999997
0.0,0,0,1,1,0,0,0,0,0,0,1,0.8566666666666667
0.0,1,0,1,0,1,1,1,0,0,0,1,2.8699999999999997
0.0,0,1,1,0,0,0,0,0,0,0,0,0.6683333333333333
1.0,1,1,1,0,0,0,0,0,0,0,0,1.5333333333333334
0.0,1,1,1,0,0,0,0,0,0,0,1,0.6533333333333334
1.0,0,0,1,0,1,0,0,0,1,1,0,3.128333333333333
0.0,1,1,1,1,0,0,0,0,0,0,1,1.6316666666666668
1.0,0,0,1,1,0,0,0,0,1,1,1,3.1333333333333333
1.0,1,0,1,0,1,0,0,0,0,0,1,1.6516666666666666
1.0,0,0,1,1,0,1,0,1,1,1,1,3.521666666666667
0.0,0,1,0,0,0,0,1,1,1,1,0,1.8283333333333334
0.0,1,1,1,0,1,0,1,1,0,0,0,1.8966666666666667
1.0,1,0,1,0,0,0,0,0,1,1,1,3.025
0.0,1,1,1,1,1,0,1,1,1,1,1,2.8066666666666666
0.0,1,1,1,0,0,0,0,0,0,0,0,0.66
0.0,0,0,1,1,1,0,1,1,1,1,1,3.6516666666666664
0.0,0,0,1,0,0,0,0,0,0,0,1,0.6833333333333333
1.0,0,0,0,0,0,0,0,0,1,1,1,1.5083333333333333
1.0,0,0,1,0,0,0,0,0,0,1,0,2.685
0.0,0,0,1,1,0,0,1,0,0,0,1,2.7550000000000003
0.0,0,1,1,0,0,0,0,0,0,0,0,0.6783333333333333
0.0,0,0,1,1,0,0,0,0,0,0,1,0.8
0.0,0,0,1,1,0,0,0,0,0,0,1,1.6716666666666666
0.0,0,0,1,1,0,1,0,0,0,0,1,1.8766666666666665
1.0,0,0,1,1,0,1,0,0,1,1,0,3.33
0.0,1,1,1,0,0,0,0,0,0,0,0,0.6716666666666666
0.0,0,0,1,0,1,0,1,1,1,1,1,3.4566666666666666
0.0,0,0,1,1,0,1,1,1,0,1,1,2.4733333333333336
0.0,0,0,1,1,0,0,0,1,1,1,1,3.3383333333333334
1.0,0,1,1,1,0,0,0,0,1,1,0,3.1733333333333333
1.0,0,0,1,0,0,0,0,0,1,0,1,2.5883333333333334
0.0,0,0,1,0,1,0,0,1,0,1,1,2.9733333333333336
1.0,0,0,1,0,0,1,0,0,0,0,1,2.49
0.0,1,0,0,0,0,1,1,0,0,1,1,1.445
0.0,1,0,0,0,0,0,1,0,0,0,0,0.9700000000000001
0.0,0,0,0,0,1,1,1,1,0,1,1,1.77
0.0,1,0,1,1,0,1,1,1,1,1,1,3.71
1.0,1,0,1,1,0,0,1,1,0,0,1,2.768333333333333
0.0,0,1,1,1,1,1,0,1,0,0,1,2.0633333333333335
1.0,0,0,1,0,0,0,0,0,1,0,0,2.6016666666666666
1.0,1,0,0,0,1,0,0,0,0,1,0,1.3033333333333335
0.0,0,0,0,0,0,1,0,1,0,0,1,1.2
0.0,0,0,1,1,0,0,0,0,0,1,1,1.965
0.0,0,0,1,1,0,0,1,1,1,1,1,3.4983333333333335
0.0,0,0,1,0,0,0,0,0,0,0,0,0.6483333333333333
0.0,1,1,1,1,1,1,0,1,1,1,0,3.6766666666666667
0.0,0,0,1,0,0,0,0,0,0,1,1,2.6783333333333332
0.0,0,1,1,1,1,1,0,0,0,0,1,2.8483333333333336
0.0,0,0,1,0,0,0,0,0,0,0,0,0.6716666666666666
0.0,0,0,1,0,1,1,0,1,0,0,1,2.7800000000000002
0.0,0,0,1,0,0,0,0,0,0,0,1,0.6833333333333333
1.0,1,0,0,0,0,1,1,1,1,1,1,2.015
0.0,1,1,1,0,0,0,0,0,0,0,1,0.6649999999999999
0.0,1,1,1,0,0,1,1,0,0,0,1,2.6766666666666667
0.0,1,0,1,1,1,0,1,1,1,1,1,3.618333333333333
0.0,1,0,1,0,0,0,0,0,0,0,1,2.3116666666666665
0.0,1,1,1,1,0,0,0,0,0,0,1,0.8433333333333334
0.0,0,0,1,1,0,0,0,1,1,1,1,3.3433333333333333
0.0,0,0,1,0,0,0,1,0,0,0,1,2.4916666666666667
0.0,0,0,1,0,1,0,0,1,0,0,0,1.8316666666666668
0.0,0,1,1,0,0,0,0,0,0,0,0,0.685
0.0,0,0,1,0,0,0,0,0,0,0,0,0.66
0.0,1,1,1,1,0,1,1,1,0,1,1,3.325
0.0,1,0,1,1,0,1,1,0,1,1,1,3.503333333333333
0.0,1,1,1,1,0,0,0,0,0,0,0,0.8366666666666667
0.0,1,0,1,1,0,0,0,0,0,0,1,0.8933333333333333
0.0,0,0,1,1,0,0,1,0,1,1,1,3.378333333333333
1.0,0,0,1,0,1,0,0,0,0,0,1,1.6716666666666666
0.0,1,1,1,0,0,1,1,0,0,1,1,2.9483333333333333
0.0,0,0,0,0,1,0,0,1,1,1,0,1.8183333333333331
0.0,1,0,1,0,0,0,0,0,0,0,1,0.6683333333333333
0.0,0,1,1,0,0,0,0,0,0,0,0,0.6683333333333333
1.0,0,0,1,0,0,0,0,0,0,0,1,2.341666666666667
0.0,0,0,1,0,0,0,0,0,0,0,0,0.6466666666666666
1.0,0,0,0,0,1,0,0,1,1,0,1,1.5183333333333333
0.0,1,1,1,0,0,0,0,0,0,0,0,0.6633333333333333
0.0,0,1,1,0,0,0,0,0,0,0,0,0.6483333333333333
0.0,0,0,1,1,0,0,1,1,0,1,1,3.1683333333333334
0.0,1,1,1,1,1,0,1,0,1,0,1,2.381666666666667
0.0,1,1,1,1,0,0,0,0,1,1,1,3.175
0.0,1,0,0,0,1,0,0,0,0,0,0,0.9933333333333334
0.0,1,0,1,1,0,1,0,0,0,0,0,2.7133333333333334
0.0,0,0,1,0,0,0,0,0,0,0,1,1.5
0.0,0,0,1,0,0,0,0,0,0,0,1,0.66
0.0,1,1,1,0,0,1,1,1,1,1,0,3.4633333333333334
0.0,0,0,1,0,0,0,0,0,0,0,1,1.53
0.0,0,0,1,1,0,0,1,1,1,1,1,3.455
0.0,0,0,1,0,0,0,0,0,0,0,0,0.6633333333333333
1.0,0,0,1,0,0,0,0,0,0,0,0,1.5016666666666665
0.0,0,0,0,0,1,1,1,1,0,0,0,1.53
1.0,0,0,1,1,1,0,1,1,1,1,1,3.6016666666666666
1.0,1,0,1,0,1,0,0,0,1,0,0,2.8033333333333332
1.0,0,0,1,0,0,0,0,0,0,0,0,0.6883333333333332
1.0,1,0,1,0,0,0,1,0,1,1,1,3.105
0.0,0,0,1,1,0,0,0,0,0,0,1,2.5116666666666663
1.0,0,0,1,0,0,0,0,0,0,0,0,1.535
0.0,0,0,1,0,0,1,0,0,0,0,1,1.6566666666666667
1.0,1,0,1,1,0,0,1,0,1,1,1,3.3266666666666667
1.0,1,1,1,1,0,0,1,0,0,1,1,2.908333333333333
0.0,1,0,1,0,0,1,1,1,0,1,1,2.2766666666666664
0.0,1,1,1,0,0,0,0,0,0,0,0,0.6466666666666666
0.0,0,0,1,0,0,1,0,1,0,0,1,1.8716666666666666
0.0,0,0,1,0,0,0,1,1,1,1,1,2.433333333333333
0.0,0,1,1,0,0,0,0,1,0,1,1,1.9849999999999999
,0,1,1,1,1,1,0,0,1,1,1,3.46
1.0,0,0,1,0,0,0,0,0,0,0,0,2.2883333333333336
1.0,0,0,1,0,0,0,0,0,1,1,1,2.985
0.0,1,0,1,1,0,0,0,0,1,1,1,3.195
1.0,0,1,1,1,0,0,1,0,0,0,1,1.8616666666666668
1.0,0,0,1,1,0,0,0,0,0,1,1,2.86
0.0,0,0,1,0,0,0,0,0,0,0,0,0.6383333333333333
0.0,0,1,0,0,0,0,0,0,0,0,1,0.8233333333333334
0.0,0,0,1,1,1,1,1,1,1,1,0,2.9883333333333337
1.0,0,0,1,1,0,0,1,0,1,0,1,2.9733333333333336
0.0,0,0,1,0,0,0,0,0,0,0,0,0.6516666666666667
1.0,0,0,1,0,0,0,0,0,0,1,0,2.683333333333333
0.0,1,1,1,1,0,1,0,1,0,0,1,2.7883333333333336
1.0,0,0,1,0,0,0,0,0,0,1,1,2.6416666666666666
1.0,0,0,1,1,0,0,1,0,0,0,0,2.6866666666666665
1.0,0,0,1,1,0,1,0,0,1,0,1,2.9766666666666666
1.0,1,1,1,1,0,0,1,1,0,0,1,2.828333333333333
0.0,0,0,1,0,0,1,1,1,1,1,1,3.503333333333333
0.0,0,0,1,1,0,0,0,0,0,1,1,2.865
1.0,0,0,1,0,0,0,0,0,0,0,1,0.675
0.0,1,1,0,0,0,0,0,1,1,0,0,1.3633333333333333
0.0,1,1,1,0,0,0,0,0,0,0,0,0.6633333333333333
0.0,1,0,1,1,1,1,1,0,0,1,1,3.421666666666667
0.0,1,0,1,0,0,0,1,0,0,0,1,2.4733333333333336
0.0,0,0,1,0,0,0,0,0,0,0,0,0.6483333333333333
0.0,1,1,1,0,1,1,1,1,1,0,1,2.525
0.0,0,0,1,1,0,1,0,1,1,1,1,3.496666666666667
1.0,1,0,1,0,0,0,0,0,0,0,1,2.3433333333333333
0.0,1,1,1,1,1,0,1,1,1,1,0,2.896666666666667
1.0,1,0,1,1,0,1,1,0,1,1,1,3.5833333333333335
0.0,0,1,1,0,0,0,0,0,0,0,0,1.5066666666666668
0.0,1,1,1,0,0,0,0,0,0,0,1,0.7100000000000001
1.0,1,0,1,1,1,1,1,1,1,1,1,3.9266666666666667
0.0,0,0,1,1,1,1,1,1,0,1,0,2.6616666666666666
0.0,1,1,1,0,0,0,0,0,0,0,0,0.645
1.0,1,0,0,0,0,0,0,0,1,0,1,1.1333333333333333
0.0,1,0,1,0,0,1,1,0,0,0,0,2.6933333333333334
0.0,0,0,1,0,0,0,0,0,0,0,1,2.3266666666666667
1.0,1,1,0,0,1,0,1,0,1,1,1,1.865
0.0,1,1,1,1,0,1,0,0,1,1,1,3.368333333333333
0.0,1,0,1,0,0,0,0,0,0,0,1,0.6516666666666667
0.0,1,1,1,0,0,0,0,0,0,0,0,1.4849999999999999
0.0,1,0,1,1,1,1,0,0,0,0,1,2.8016666666666667
0.0,1,0,1,0,0,0,0,0,0,0,1,2.3466666666666667
0.0,1,1,1,0,0,0,0,0,0,0,0,0.6866666666666668
0.0,1,1,1,1,0,0,0,0,0,0,1,0.8316666666666667
0.0,0,0,0,0,0,1,0,1,0,0,1,1.1616666666666666
0.0,0,0,1,1,1,1,1,1,1,1,1,3.02
1.0,1,0,0,0,1,0,1,0,1,1,0,1.8633333333333333
0.0,0,1,1,1,0,0,1,0,0,0,1,2.685
0.0,0,0,1,1,1,0,1,0,0,0,1,2.825
1.0,0,0,1,0,0,1,0,0,0,0,1,2.555
0.0,1,1,1,0,0,0,0,0,0,0,1,2.3316666666666666
0.0,1,0,1,0,1,0,0,0,0,1,1,2.7816666666666667
0.0,1,1,1,0,0,0,0,0,0,0,1,0.6566666666666666
0.0,1,0,1,1,1,0,0,0,1,1,1,3.3516666666666666
0.0,0,0,1,1,0,1,1,0,1,0,1,2.2983333333333333
0.0,1,1,1,1,1,1,1,1,1,1,0,2.9566666666666666
0.0,0,0,1,0,0,0,0,0,0,0,1,0.6733333333333333
0.0,1,1,1,1,1,1,1,1,0,1,1,3.4683333333333333
0.0,1,0,1,1,0,1,1,0,1,0,1,3.1550000000000002
0.0,0,0,1,0,0,0,0,0,0,0,0,0.69
1.0,1,1,1,0,0,0,1,0,1,1,1,3.14
1.0,1,0,1,1,0,1,0,0,1,1,1,3.275
1.0,0,0,1,1,1,0,1,1,0,0,0,2.175
0.0,0,0,1,0,0,1,0,0,1,0,1,1.9966666666666666
0.0,1,1,1,1,1,1,0,1,1,1,1,3.67
0.0,1,0,1,1,1,1,1,1,0,0,1,3.135
0.0,1,1,1,0,0,0,1,1,1,1,0,3.435
1.0,1,1,0,0,0,0,0,0,0,0,1,0.8133333333333332
0.0,0,0,1,1,1,0,1,0,1,1,0,2.64
0.0,0,1,1,1,1,0,0,0,0,1,0,2.1599999999999997
0.0,0,0,0,0,0,0,1,1,0,0,1,1.115
1.0,0,1,1,0,1,0,0,0,0,0,0,1.6866666666666668
1.0,0,1,1,1,0,0,0,1,0,0,0,2.6933333333333334
